,url,text
555,https://migri.fi/en/degree-completed-in-finland,You need to have sufficient income in Finland during the entire time your residence permit is valid.
556,https://migri.fi/en/degree-completed-in-finland,"If you have a job but you do not earn enough or have enough savings to be granted a residence permit on the basis of work, you can apply for a residence permit to look for work or to start a business."
557,https://migri.fi/en/degree-completed-in-finland,When you apply for an extended permit
586,https://migri.fi/en/degree-completed-in-finland,"Once you are granted a residence permit on the basis of a degree completed in Finland, you may work without restrictions."
588,https://migri.fi/en/degree-completed-in-finland,"If your current permit is a residence permit for studies and you apply for an extended permit on the basis of a degree before your current permit expires, you are allowed to continue working or start a new job already before the extended permit has been issued."
590,https://migri.fi/en/degree-completed-in-finland,Read more on the page Right to work while your application for an extended permit is being processed.
600,https://migri.fi/en/residence-permit-to-look-for-work,"If you are abroad, apply for this permit as a first residence permit."
601,https://migri.fi/en/residence-permit-to-look-for-work,"When you wish to apply for an extended permit, submit the application before your current permit expires."
602,https://migri.fi/en/residence-permit-to-look-for-work,You can apply for this permit as an extended permit when you have graduated.
603,https://migri.fi/en/residence-permit-to-look-for-work,You must attach your degree certificate to the application.
604,https://migri.fi/en/residence-permit-to-look-for-work,"However, you can submit an application already now if you will receive your degree certificate within three months."
605,https://migri.fi/en/residence-permit-to-look-for-work,Attach the certificate to your application as soon as you receive it.
606,https://migri.fi/en/residence-permit-to-look-for-work,Read more about extended permits.
619,https://migri.fi/en/residence-permit-to-look-for-work,You may get the permit for two years at the most
620,https://migri.fi/en/residence-permit-to-look-for-work,"If you wish, you can take the permit in three parts."
622,https://migri.fi/en/residence-permit-to-look-for-work,You can apply for a residence permit with this application also if you already have a job but you do not earn enough to be issued with a residence permit on the basis of work.
625,https://migri.fi/en/residence-permit-to-look-for-work,You have or have had a residence permit for studies or for research.
627,https://migri.fi/en/residence-permit-to-look-for-work,"You have studied and completed a degree in Finland, or you have finished your research work or completed a doctoral degree in Finland."
629,https://migri.fi/en/residence-permit-to-look-for-work,You have not yet found a job.
631,https://migri.fi/en/residence-permit-to-look-for-work,You have sufficient funds for living in Finland.
632,https://migri.fi/en/residence-permit-to-look-for-work,It is your responsibility to ensure that you have sufficient financial resources for living in Finland.
633,https://migri.fi/en/residence-permit-to-look-for-work,"You need to have at least 560 euros per month at your disposal to be able to pay for your accommodation, food and other needs."
634,https://migri.fi/en/residence-permit-to-look-for-work,"For example, if you apply for the permit for 2 years, you must have at least 13,440 euros at your disposal."
635,https://migri.fi/en/residence-permit-to-look-for-work,"When you are applying for an extended permit, you may secure your means of support with work."
636,https://migri.fi/en/residence-permit-to-look-for-work,The Finnish Immigration Service receives information about your salaries and benefits from the Incomes Register.
637,https://migri.fi/en/residence-permit-to-look-for-work,"Therefore, you do not need to attach certificates of salaries or benefits to your application."
638,https://migri.fi/en/residence-permit-to-look-for-work,"If we need further information, we will send you a request for additional information."
639,https://migri.fi/en/residence-permit-to-look-for-work,Read more on the page Incomes Register.
644,https://migri.fi/en/residence-permit-to-look-for-work,"Student, attach to your application:"
645,https://migri.fi/en/residence-permit-to-look-for-work,"Researcher, attach to your application:"
661,https://migri.fi/en/residence-permit-to-look-for-work,"If you have a residence permit to look for work, you can work without restrictions regardless of your field of study."
662,https://migri.fi/en/residence-permit-to-look-for-work,"If you apply for an extended permit before your previous residence permit expires, you can start working immediately after you have found a job or started a business."
663,https://migri.fi/en/residence-permit-to-look-for-work,"If you submit your application too late, you cannot start working before you receive a decision to your application."
664,https://migri.fi/en/residence-permit-to-look-for-work,"If you are applying for a first residence permit, you can start working as soon as you receive a positive decision."
